98
4
2
2
6
2
2
2
2
2
4
2
2
2
2
16
4
4
4
4
4
4
4
4
4
2
2
4
2
2
4
2
2
2
2
2
2
2
2
2
2
4
4
2
2
2
2
2
35
4
4
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
4
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
4
4
8
4
2
2
2
2
4
4
2
2
5
2
2
2
2
2
2
2
2
4
4
4
2
2
4
4
4
4
4
4
4
4
2
2
2
2
2
2
2
2
2
2
2
2
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
4
4
4
4
4
4
4
2
2
4
4
4
4
4
2
2
4
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
4
8
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
4
4
2
2
2
2
4
4
4
2
2
2
2
4
12
4
4
21
4
4
4
2
2
2
2
4
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
4
13
27
4
4
4
21
4
4
4
2
2
2
2
2
2
2
2
2
4
4
4
4
4
2
2
40
2
2
8
7
7
37
4
5
8
4
10
27
3
7
3
4
3
4
3
10
7
3
14
3
7
3
7
7
7
3
7
3
7
7
3
7
7
7
7
10
3
7
12
5
2
5
3
4
3
8
2
12
4
15
10
8
2
7
6
4
7
4
6
6
19
2
34
10
17
7
7
10
7
3
7
3
17
7
10
7
10
7
3
7
3
7
7
3
7
7
3
7
3
4
3
7
10
3
4
7
17
3
7
4
3
7
3
1
4
2
10
7
7
10
10
14
10
7
3
14
3
7
10
2
6
2
2
5
7
10
17
2
8
7
17
3
7
13
14
7
10
7
3
7
7
3
7
3
4
3
7
10
10
7
3
7
7
3
7
7
3
4
3
4
3
3
7
7
3
7
3
7
7
4
4
8
13
5
8
4
4
4
4
2
2
4
2
2
4
4
4
4
4
2
2
4
2
2
4
2
2
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
4
4
4
4
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
4
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
6
2
4
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
84
